1.6241891384124756,98,50,28,-74,-2,-37,-38,-102,-132,5,23.47,145.20,-35.03,-10.13,66.04,-0.37,-1.03,0.61
1.661055326461792,103,51,26,-73,-2,-44,-31,-101,-134,-25.90,22.82,144.27,-3.42,35.89,-48.77,-0.33,-0.74,0.76
1.6979074478149414,103,53,20,-77,-2,-38,-32,-99,-142,,-0.29,0.67
1.7347559928894043,103,58,19,-84,-6,-23,-32,-92,-144,-26.22,23.47,145.20,-35.03,-10.13,66.04,-0.37,-1.03,0.61
1.7675719261169434,92,53,16,-79,-6,-31,-46,-98,-147,-25.90,22.82,144.27,-3.42,35.89,-48.77,-0.33,-0.74,0.76
1.804431676864624,95,49,24,-71,3,-20,-42,-103,-137,,-0.29,0.67
1.8371870517730713,94,63,15,-69,9,-5,-43,-85,-148,-26.22,23.47,145.20,-35.03,-10.13,66.04,-0.37,-1.03,0.61
1.8740098476409912,91,57,13,-67,11,-7,-48,-93,-152,-25.90,22.82,144.27,-3.42,35.89,-48.77,-0.33,-0.74,0.76
13.940683364868164,87,54,21,-58,12,-2,-53,-97,-141,I2C ERROR CODE : 4
14.039103746414185,91,58,21,-46,16,-6,-47,-92,-140,-2000.00,-57.07,64.45,-0.64,1.43,5.35
14.0518479347229,93,41,23,-16,24,11,-46,-114,-138,-2000.00,-161.13,272.03,-0.35,0.79,7.21
14.0676748752594,100,22,28,50,43,62,-35,-139,-131,-2000.00,-228.64,241.94,-1.12,-0.41,7.95
14.084125757217407,106,31,0,109,42,37,-28,-127,-170,-2000.00,-137.15,125.61,-2.23,-1.39,7.63
14.09617018699646,148,127,55,-12,13,-58,27,0,-96,-2000.00,-138.85,77.27,-5.24,-0.53,8.67
14.112733602523804,118,44,25,37,1,-51,-11,-110,-135,-2000.00,-371.46,-64.09,-7.16,0.48,10.02
14.129112482070923,127,67,216,23,16,-8,0,-79,-224,1789.73,-555.85,81.91,-4.97,-5.60,6.34
14.141215562820435,111,79,239,51,9,27,-20,-64,-193,1578.25,-545.53,444.40,-4.94,-12.39,-0.51
14.157715320587158,135,98,246,58,3,20,10,-38,-183,1108.76,133.67,-388.92,-4.73,-7.99,-2.83
14.17417287826538,96,77,248,77,3,32,-41,-66,-181,447.94,234.38,-527.59,-1.72,-0.29,0.51
14.190627813339233,82,79,6,70,-3,25,-59,-63,-161,-262.76,304.08,-139.40,0.86,-3.10,5.05
14.202789068222046,101,71,27,61,-7,17,-35,-74,-132,-1056.40,391.60,-390.50,3.36,-7.97,10.34
14.21919059753418,132,62,31,69,-9,21,6,-86,-127,-1000.12,267.52,1421.02,-16.00,-16.00,-16.00
14.235677719116211,120,62,21,68,-10,7,-8,-86,-141,-555.73,-23.01,-13.06,-6.99,-5.97,10.81
14.247766733169556,92,68,8,85,-18,29,-47,-78,-159,-668.15,653.99,-1203.55,2.67,1.67,3.33
14.264296531677246,78,80,252,76,-21,32,-65,-62,-175,-512.82,832.58,-1052.67,-1.30,6.64,0.36
14.280872583389282,25,118,141,94,-45,-32,-136,-12,-323,-677.67,349.91,-351.32,0.16,7.24,5.95
14.292825937271118,60,255,36,113,1,25,-89,-172,-121,-658.14,272.46,26.31,-1.63,1.46,8.14
14.309241533279419,129,53,31,62,2,33,3,-98,-128,-157.47,503.91,-917.48,-4.82,-3.01,12.59
14.32578706741333,128,58,30,46,-1,-87,1,-92,-129,18.43,794.62,-1093.20,-1.85,2.35,13.95
14.342314720153809,103,248,67,40,-3,-66,-32,-181,-80,-381.23,416.99,-89.54,-1.34,6.90,13.03
14.354384660720825,105,39,74,-35,9,40,-29,-117,-71,-638.24,-97.96,898.32,-2.98,4.28,8.71
14.370796918869019,114,83,45,-59,0,15,-17,-58,-109,-516.66,-154.66,798.65,-3.68,-1.47,4.99
14.387296676635742,100,57,41,-55,5,-7,-36,-93,-114,-265.63,-68.66,251.04,-2.39,-5.38,6.13
14.399592876434326,90,24,46,-30,31,26,-49,-137,-108,-140.32,127.32,-45.35,-2.76,-7.02,7.64
14.415879964828491,90,44,52,-60,24,66,-49,-110,-100,-117.55,350.83,-240.72,-1.70,-4.40,7.53
14.432366609573364,103,70,22,-60,15,18,-31,-76,-140,-111.45,453.49,-351.99,-1.68,-0.47,7.20
14.444467306137085,102,66,26,-73,-2,-12,-33,-81,-135,-125.92,319.64,-160.22,-1.71,1.37,8.23
14.460918664932251,94,48,22,-64,-8,-30,-43,-105,-140,-209.59,90.94,170.84,-2.52,-0.49,8.14
14.477447271347046,89,52,24,-71,-4,-22,-50,-100,-137,-199.40,-0.73,364.44,-1.93,-2.97,6.96
14.489518880844116,87,50,29,-67,-5,-37,-53,-102,-131,-188.84,54.63,324.16,-2.04,-5.27,6.92
14.505964994430542,92,52,27,-78,-8,-52,-46,-99,-133,-157.17,138.00,138.49,-2.67,-5.31,6.57
14.522539854049683,94,46,22,-74,-10,-48,-44,-108,-140,-89.23,203.49,-35.77,-2.42,-4.13,6.49
14.534633874893188,91,40,22,-66,-6,-36,-48,-115,-140,-88.68,203.06,-133.42,-2.53,-2.92,6.75
14.551043510437012,100,52,22,-73,-7,-26,-36,-99,-139,-141.48,191.16,5.55,-2.28,-1.59,7.80
14.567517280578613,98,55,25,-80,-9,-23,-39,-96,-136,-189.94,55.24,173.65,-2.52,-1.70,7.58
14.579650163650513,94,52,31,-81,-3,-18,-43,-100,-127,-218.63,14.83,282.71,-2.46,-2.39,7.40
14.596117734909058,101,22,32,-69,2,13,-34,-140,-126,-226.56,-10.80,264.83,-2.36,-3.17,6.97
14.612588167190552,109,241,65,16,53,98,-23,-191,-83,-186.77,-13.00,197.14,-2.72,-4.57,6.54
14.624729633331299,176,226,40,119,82,126,65,-210,-115,-145.20,76.48,79.65,-2.57,-4.03,7.37
14.64113974571228,164,187,54,-72,15,-52,49,79,-96,-147.71,134.83,-20.32,-1.80,-2.84,6.91
14.657670974731445,78,254,201,41,25,-44,-65,-173,-243,-190.80,114.38,57.43,-2.37,-1.53,6.99
14.669721364974976,123,122,223,42,32,43,-5,-7,-214,-233.40,56.27,155.52,-2.61,-2.06,7.30
14.686234474182129,117,65,240,59,24,4,-12,-82,-191,-216.13,21.91,163.76,-2.01,-2.01,7.12
14.702696800231934,117,43,4,71,12,14,-13,-111,-164,-218.63,7.93,155.76,-1.75,-1.94,7.34
14.715026140213013,111,51,22,36,0,12,-21,-101,-139,-205.69,-21.97,153.44,-1.34,-2.56,7.86
14.73124098777771,105,78,21,31,-3,21,-29,-65,-141,-175.72,31.68,104.25,-1.68,-2.35,7.65
