0.0008122920989990234,23,-186, 2
10.603660821914673,120,0,62,59,15,2,-9,-169,-87,-92.71,1.16,-12.33,-0.72,-0.92,0.88
10.62017011642456,116,60,55,-3,23,68,-15,-89,-96,-100.77,5.00,-20.02,-0.80,-0.96,0.93
10.636751413345337,118,85,34,-68,9,49,-12,-55,-124,-112.18,16.85,-33.02,-0.85,-0.90,1.17
10.64883017539978,109,68,16,-83,-2,2,-23,-78,-147,-123.17,26.61,-37.41,-0.78,-0.71,1.49
10.66524863243103,97,59,17,-74,5,11,-39,-91,-147,-120.18,23.44,-13.18,-0.50,-0.57,1.42
10.681827068328857,91,50,21,-73,4,9,-47,-103,-141,-107.85,24.84,-0.06,-0.37,-0.15,1.13
10.69390082359314,86,49,24,-78,0,6,-54,-103,-137,-83.68,39.98,-39.25,-0.23,0.30,0.97
10.710453987121582,94,58,13,-82,-3,9,-43,-91,-152,-47.91,46.45,-89.54,-0.11,0.45,0.90
10.722590923309326,95,59,21,-89,-14,-15,-42,-90,-141,-25.33,34.24,-101.93,0.15,0.69,1.04
10.738990783691406,91,55,16,-95,-23,-21,-48,-95,-147,-23.07,26.86,-50.66,0.22,0.61,1.25
10.75551962852478,92,61,15,-98,-25,-28,-46,-87,-149,-12.15,19.04,55.66,-0.11,0.52,0.98
10.767663717269897,94,62,17,-99,-32,-34,-43,-86,-147,16.17,-11.54,111.94,-0.32,0.64,0.76
10.784170627593994,94,63,17,-92,-34,-40,-43,-84,-146,50.72,-33.51,140.81,-0.27,0.66,0.47
10.800519704818726,97,62,21,-80,-28,-39,-40,-86,-141,85.69,-40.77,154.17,-0.22,0.63,0.33
10.812672138214111,99,66,24,-85,-25,-29,-37,-81,-137,117.68,-47.12,151.43,-0.22,0.57,0.35
10.829160451889038,101,68,11,-71,-12,-13,-34,-78,-154,150.70,-46.63,135.13,-0.15,0.33,0.50
10.8455650806427,100,68,18,-50,0,9,-36,-78,-145,186.10,-26.49,96.07,-0.24,0.26,0.48
10.857655763626099,99,67,19,-24,13,12,-37,-80,-143,219.18,-18.68,47.49,-0.28,0.18,0.50
10.874225378036499,99,52,21,30,33,20,-38,-100,-141,238.46,-15.44,30.15,-0.13,0.13,0.63
10.890649795532227,117,30,12,100,55,35,-13,-129,-153,245.97,-14.04,35.89,-0.06,0.14,0.72
10.90276050567627,68,113,6,16,6,-2,-79,-18,-161,250.12,-7.57,34.36,-0.16,0.08,0.85
10.919309616088867,93,86,213,13,34,-76,-45,-55,-228,259.03,-19.47,30.70,-0.23,0.07,0.88
10.935712099075317,91,34,21,20,35,-26,-48,-123,-140,271.00,-25.02,23.19,-0.22,0.01,0.94
10.947936534881592,101,74,242,13,21,10,-34,-70,-188,269.17,-27.53,17.88,-0.19,-0.03,1.02
10.964327812194824,106,113,18,-6,26,-7,-27,-18,-145,256.47,-40.04,30.21,-0.60,-0.12,1.12
10.980758905410767,126,99,250,30,22,11,-1,-37,-178,232.06,-72.88,20.02,-0.23,-0.35,1.12
10.99300765991211,124,96,246,31,18,20,-3,-41,-183,193.48,-45.90,38.27,-0.92,-1.42,0.80
11.0094153881073,108,82,248,33,9,7,-25,-60,-181,176.94,-10.93,35.77,-0.88,-0.99,0.24
11.025937795639038,108,89,254,32,7,15,-25,-50,-173,134.03,52.25,-53.77,-0.57,-0.44,0.05
11.03811001777649,105,112,253,30,-6,-4,-29,-20,-174,79.41,54.81,-46.63,-0.43,-0.44,0.08
11.054754495620728,108,100,0,58,4,3,-25,-36,-170,16.24,34.91,12.21,-0.29,-0.75,0.59
11.070882558822632,106,92,2,68,5,11,-27,-46,-166,-41.99,12.76,41.44,-0.38,-1.13,0.68
11.083152532577515,112,88,5,76,-5,2,-19,-51,-162,-83.92,41.50,-57.56,0.05,-1.11,0.83
11.09974479675293,110,83,0,83,-9,11,-22,-58,-170,-79.28,68.24,3.05,-1.39,-2.34,1.53
11.11169981956482,90,97,250,96,-19,5,-48,-40,-178,-31.80,62.50,-46.20,-0.90,-1.17,1.84
11.128743171691895,91,90,212,120,-34,-20,-48,-49,-229,-64.64,81.60,-121.22,-0.22,0.13,1.28
11.145568132400513,63,46,247,114,-25,-29,-85,-108,-182,-76.66,102.72,-154.36,-0.03,0.85,0.97
11.156762838363647,105,51,12,92,-9,12,-29,-101,-153,-74.34,70.25,-120.91,0.25,0.89,0.71
11.17320466041565,132,78,18,57,-4,-51,7,-65,-145,-47.18,34.97,-1.65,0.12,0.59,0.71
11.189993619918823,114,26,34,71,-1,-75,-17,-135,-123,-36.74,23.13,-2.56,-0.20,0.00,1.06
11.202226161956787,101,21,61,38,16,6,-34,-141,-87,-30.27,51.64,-33.26,-0.42,-0.15,1.68
11.218624114990234,116,57,65,-19,23,29,-14,-92,-82,-32.71,41.08,-7.75,-0.61,0.04,1.42
11.234775066375732,121,68,44,-59,9,-2,-7,-78,-110,-34.12,15.56,35.22,-0.35,-0.01,0.90
11.246525049209595,107,581,-31.74,12.57,26.25,-0.28,-0.35,0.62
11.263420581817627,88,94,246,60,-24,4,-51,-44,-184,-24.72,16.60,15.99,-0.17,-0.68,0.81
11.279849767684937,92,120,232,74,-26,-3,-46,-9,-203,-23.86,22.03,19.78,-0.18,-0.71,0.94
11.29185438156128,64,111,162,109,-431,-162,-28.14,21.61,22.64,-0.19,-0.62,0.97
11.30851125717163,105,81,248,50,-14,10,-28,-61,-181,-36.25,14.10,33.87,-0.21,-0.30,0.90
11.325314998626709,88,94,246,60,-24,4,-51,-44,-184,-38.82,1.28,43.27,-0.27,-0.29,0.79
11.337080240249634,92,120,232,74,-26,-3,-46,-9,-203,-37.05,-1.77,37.11,-0.26,-0.50,0.84
11.353524684906006,64,111,162,109,-43,-6,-83,-21,-295,-36.62,-6.23,40.41,-0.28,-0.68,0.83
11.365965604782104,55,84,249,120,-10,30,-95,-57,-180,-32.59,-4.15,36.01,-0.19,-0.65,0.82
11.382104873657227,140,82,29,82,-1,9,17,-59,-131,-30.27,14.47,13.92,-0.22,-0.55,0.76
11.398650884628296,148,16,38,68,-10,-105,27,-148,-119,-28.44,16.05,-3.54,-0.25,-0.34,0.85
11.411106586456299,97,230,77,64,-4,-50,-40,-205,-67,-32.41,10.68,3.85,-0.25,-0.34,0.81
11.427484035491943,127,28,61,51,23,86,0,-131,-87,-34.06,8.24,6.84,-0.28,-0.38,0.78
11.443777799606323,134,116,54,-63,1,42,8,-14,-97,-34.48,8.61,9.16,-0.21,-0.43,0.86
11.45624589920044,120,88,21,-99,-34,-110,-9,-51,-141,-35.22,9.03,14.16,-0.21,-0.33,0.96
11.489605903625488,128,8,21,-46,-24,-77,1,-159,-141,-34.73,7.14,9.58,-0.27,-0.23,0.93
11.526561737060547,103,34,39,-13,-1,13,-32,-123,-117,-31.68,7.69,2.69,-0.32,-0.23,0.93
11.559276580810547,92,54,46,-40,-10,-10,-46,-97,-107,-32.47,4.39,6.10,-0.27,-0.28,0.92
11.60021185874939,100,40,32,-49,-19,-49,-35,-115,-127,-30.21,3.97,8.42,-0.22,-0.30,0.86
11.63707709312439,102,33,29,-45,-3,-21,-32,-125,-130,-29.36,1.40,14.47,-0.23,-0.37,0.86
11.669896602630615,99,28,35,-64,-7,4,-36,-131,-123,-29.17,0.00,15.14,-0.22,-0.35,0.98
11.706713914871216,106,40,22,-69,-4,28,-28,-115,-139,-30.09,-0.67,12.33,-0.20,-0.30,0.99
11.743562459945679,105,58,22,-79,-9,34,-29,-91,-139,-33.39,-4.15,14.34,-0.19,-0.35,0.96
11.776352643966675,99,65,21,-90,-18,6,-37,-82,-141,-31.07,-3.72,9.89,-0.17,-0.37,0.89
11.81726360321045,101,64,19,-104,-29,-15,-34,-83,-143,-31.43,-3.36,12.70,-0.23,-0.38,0.92
11.854167699813843,101,61,15,-102,-29,-28,-35,-88,-150,-31.74,-2.08,12.63,-0.21,-0.35,0.90
11.891053915023804,105,57,14,-100,-24,-21,-28,-93,-150,-35.83,1.28,9.09,-0.24,-0.25,0.94
11.927989482879639,107,74,6,-89,-18,-15,-26,-70,-161,-34.85,2.38,3.54,-0.24,-0.20,0.95
11.9647855758667,112,48,31,-86,-8,-27,-20,-105,-128,-34.06,-0.49,-0.85,-0.22,-0.18,0.95
12.001649856567383,116,20,28,-75,16,17,-15,-142,-132,-31.80,-0.31,0.24,-0.22,-0.16,0.94
12.038466691970825,90,12,31,-27,46,66,-49,-153,-128,-33.39,-3.97,4.27,-0.21,-0.12,0.99
12.07940673828125,125,230,246,157,133,151,-2,-205,-183,-30.88,-2.01,6.96,-0.25,-0.15,0.94
12.112233400344849,117,187,48,-66,42,-63,-12,79,-105,-30.33,-5.37,5.43,-0.25,-0.11,1.01
12.149065494537354,160,223,239,28,14,5,44,-214,-193,-26.79,-6.59,-1.53,-0.21,-0.18,0.97
12.181987762451172,119,131,30,17,37,81,-10,4,-129,-26.43,-6.41,-2.50,-0.24,-0.18,1.00
12.218698740005493,111,144,218,29,15,-16,-21,22,-220,-24.78,-7.81,-3.05,-0.23,-0.17,0.96
12.251478672027588,121,67,246,42,20,-3,-7,-80,-184,-28.44,-8.18,3.30,-0.22,-0.17,1.01
12.284257173538208,112,88,1,39,11,4,-19,-51,-168,-30.33,-14.16,6.35,-0.25,-0.18,0.97
12.321072101593018,113,89,251,30,-1,-7,-18,-50,-176,-29.79,-12.39,7.45,-0.24,-0.22,0.90
12.353829383850098,116,90,4,49,2,4,-15,-49,-164,-33.08,-9.52,0.06,-0.23,-0.32,0.91
12.382546186447144,109,86,7,57,-1,0,-24,-54,-159,-32.90,-6.47,-3.30,-0.24,-0.30,0.97
12.419579029083252,114,86,13,60,-12,-3,-17,-54,-152,-41.93,-4.76,-3.36,-0.30,-0.35,1.00
12.452510356903076,124,73,19,67,-12,-1,-3,-71,-144,-46.33,-7.20,-4.58,-0.27,-0.42,0.93
12.489058256149292,113,85,249,77,-26,-6,-19,-56,-179,-44.56,-5.98,-7.63,-0.34,-0.47,0.86
12.526777267456055,93,89,220,95,-33,-9,-45,-50,-219,-52.37,-3.42,-13.79,-0.39,-0.53,0.91
12.562767028808594,45,96,234,96,-31,-36,-109,-41,-199,-56.15,-2.87,-20.94,-0.38,-0.60,0.90
12.599592924118042,78,35,246,126,12,70,-65,-122,-184,-59.33,-3.23,-27.89,-0.41,-0.61,0.85
12.632353782653809,121,86,19,76,2,-2,-8,-55,-144,-66.47,2.01,-29.72,-0.48,-0.64,0.87
12.66516399383545,121,51,48,74,-1,-64,-8,-101,-105,-73.97,5.68,-31.68,-0.50,-0.65,0.87
12.702014923095703,115,15,36,76,2,-49,-16,-148,-120,-83.56,3.91,-34.79,-0.58,-0.69,0.91
12.734771490097046,119,7,68,55,30,41,-10,-159,-78,-88.99,10.01,-42.24,-0.63,-0.78,0.96
12.767563104629517,121,60,48,22,43,63,-7,-89,-104,-95.76,11.72,-51.57,-0.70,-0.81,1.03
12.804383993148804,117,79,31,-41,17,21,-13,-63,-128,-100.16,16.36,-65.37,-0.64,-1.01,1.14
12.841273069381714,104,49,33,-56,11,-20,-31,-104,-125,-108.70,9.16,-42.97,-0.63,-1.08,1.21
12.874053239822388,100,23,35,-61,6,2,-36,-138,-122,-106.69,0.79,-32.35,-0.63,-0.92,1.24
12.910929441452026,103,40,28,-49,14,38,-31,-115,-132,-92.65,6.04,-52.98,-0.45,-0.63,1.14
12.947832345962524,104,49,40,-59,3,16,-30,-103,-116,-61.46,26.37,-115.66,-0.16,-0.23,1.11
12.984611988067627,98,46,28,-63,-4,-12,-38,-108,-131,-35.83,49.93,-189.27,0.02,0.20,1.03
13.01741886138916,99,47,27,-74,-3,0,-37,-106,-133,-26.86,42.30,-228.88,0.16,0.47,0.98
13.054337501525879,107,45,27,-76,-7,-3,-26,-109,-133,-21.30,2.69,-191.83,0.47,0.62,1.00
13.091140031814575,108,60,23,-96,-20,-10,-25,-89,-138,-12.51,15.87,-92.35,0.68,0.80,1.03
13.1320321559906,108,56,19,-107,-23,-33,-25,-95,-144,5.86,10.13,23.56,0.28,0.88,0.94
13.16909408569336,103,58,16,-116,-30,-29,-31,-91,-147,29.11,-19.65,88.26,-0.18,0.85,0.79
13.205841541290283,95,55,15,-118,-31,-35,-42,-95,-148,64.70,-69.58,136.60,-0.21,0.83,0.53
13.24671721458435,94,47,20,-107,-18,-16,-43,-106,-142,109.92,-102.11,166.63,-0.16,0.83,0.48
13.279491901397705,97,64,24,-97,-8,2,-39,-84,-137,149.84,-112.55,180.18,-0.07,0.69,0.32
13.312303066253662,98,65,18,-81,0,2,-38,-82,-145,190.49,-100.89,157.35,-0.18,0.51,0.39
13.34503698348999,98,62,22,-52,16,19,-39,-86,-140,236.45,-67.02,68.91,-0.13,0.29,0.28
13.381880760192871,102,52,19,-22,26,39,-33,-99,-143,274.29,-54.02,23.07,-0.13,0.27,0.49
13.41469120979309,100,15,21,65,62,58,-36,-149,-141,287.72,-64.94,36.87,-0.06,0.26,0.64
13.451517820358276,66,78,231,87,42,69,-81,-65,-203,284.36,-47.73,59.81,-0.14,0.15,0.76
13.484405994415283,114,97,2,-18,46,-102,-18,-39,-167,295.41,-34.79,49.80,-0.41,-0.02,0.76
13.521161079406738,109,19,11,32,13,6,-24,-144,-155,312.93,-17.58,13.73,-0.51,-0.16,0.84
13.553945779800415,100,111,14,13,14,6,-36,-21,-150,311.58,-6.59,-41.63,-0.26,-0.37,0.86
13.590776681900024,120,141,239,1,-1,-46,-9,19,-193,287.78,5.98,-73.30,-0.59,-0.20,1.12
13.623522281646729,129,73,250,39,13,-3,3,-72,-178,234.86,-49.44,-74.40,-0.19,-0.48,1.08
13.656407356262207,120,126,246,50,11,6,-10,-1,-184,184.75,-74.65,23.07,-1.05,-1.52,0.91
13.689069986343384,109,84,0,57,8,0,-24,-56,-169,130.98,-14.16,22.64,-0.60,-0.59,0.31
13.721878051757812,109,70,4,65,18,17,-24,-76,-163,35.89,18.37,4.64,-0.70,0.00,0.21
13.754665613174438,111,77,18,56,11,12,-21,-66,-145,-72.81,11.17,42.36,-0.89,-0.87,0.60
13.787413597106934,119,62,16,58,2,2,-10,-86,-148,-172.85,72.69,65.55,-0.65,-1.92,2.20
13.820147514343262,126,72,16,60,-3,1,0,-72,-148,-134.28,40.41,117.31,-1.18,-0.29,2.13
13.852907657623291,119,64,0,65,-9,2,-10,-84,-169,-126.22,57.92,-25.94,-0.04,-0.30,0.50
13.88569450378418,92,74,252,66,-17,0,-46,-71,-175,-45.10,63.84,-96.07,0.31,-0.55,-0.20
13.922523498535156,91,86,238,78,-20,-4,-48,-54,-195,-15.44,112.18,-167.54,0.50,0.05,0.32
13.95939302444458,103,83,182,103,-18,-7,-32,-58,-269,-48.34,68.91,-104.86,0.69,-0.29,1.14
13.992225170135498,60,66,233,103,-23,0,-89,-81,-201,-59.45,84.17,-42.30,-0.09,0.19,1.69
14.024989128112793,98,91,7,92,-16,16,-39,-47,-160,-59.81,93.99,-30.52,-0.61,0.86,1.74
14.061836242675781,128,89,29,68,-24,-64,1,-50,-130,-77.76,52.31,-3.11,-0.50,0.70,1.31
14.098666429519653,129,26,38,73,-13,-104,2,-134,-119,-52.86,8.61,54.32,-0.35,0.24,0.76
14.131484508514404,111,249,61,69,17,-5,-20,-180,-88,-23.56,-0.61,45.96,-0.39,-0.17,0.72
14.164242029190063,124,47,68,23,33,80,-4,-106,-78,-19.23,18.49,1.34,-0.25,-0.53,0.85
14.19711446762085,128,88,54,-46,22,45,1,-52,-97,-27.40,43.70,-10.13,-0.26,-0.38,1.00
14.233864068984985,120,68,45,-84,-2,-37,-9,-79,-109,-30.40,43.82,-14.22,-0.26,-0.06,0.99
14.274781942367554,113,43,46,-116,-21,-69,-18,-112,-108,-26.00,31.92,-3.91,-0.22,0.09,0.91
14.307590961456299,108,254,20,-80,-6,6,-26,-173,-143,-20.02,20.26,13.73,-0.27,-0.02,1.04
14.344497919082642,95,29,43,-69,-4,94,-42,-130,-112,-21.55,7.69,21.06,-0.21,-0.17,1.08
14.381272792816162,92,62,32,-94,-12,38,-46,-86,-126,-20.45,11.35,22.83,-0.27,-0.30,0.98
14.4181547164917,92,58,25,-104,-40,-62,-46,-92,-135,-17.03,17.27,2.93,-0.26,-0.33,0.95
14.455003499984741,93,40,22,-94,-24,-50,-45,-115,-140,-12.82,18.74,-4.76,-0.28,-0.28,0.92
14.491896867752075,91,36,26,-96,-24,-16,-48,-121,-134,-11.96,14.83,-12.45,-0.25,-0.22,0.99
14.528786659240723,97,56,12,-88,-22,11,-40,-94,-152,-12.94,12.33,-2.32,-0.21,-0.18,1.02
14.561540126800537,99,71,22,-93,-20,-2,-37,-75,-140,-14.89,10.07,7.32,-0.19,-0.12,1.03
14.602494478225708,101,64,16,-92,-22,-23,-34,-83,-147,-16.05,4.27,18.74,-0.15,-0.12,0.97
14.635262489318848,102,65,18,-96,-17,-5,-32,-82,-145,-13.31,1.22,23.25,-0.17,-0.19,0.90
14.67212700843811,103,78,14,-94,-15,-6,-32,-66,-150,-9.70,2.44,23.07,-0.22,-0.27,0.91
14.704909324645996,100,71,17,-72,4,0,-36,-75,-146,-8.67,4.88,18.31,-0.23,-0.27,0.94
14.741738557815552,107,64,21,-47,16,14,-26,-84,-141,-9.46,9.70,15.87,-0.22,-0.24,0.97
14.774583578109741,96,47,22,-3,43,34,-41,-106,-139,-9.09,10.01,15.14,-0.23,-0.22,0.98
14.811366558074951,122,250,15,98,84,73,-7,-178,-149,-8.85,8.18,7.51,-0.21,-0.25,0.96
14.848205327987671,26,142,219,29,-20,29,-134,19,-220,-8.24,2.99,13.79,-0.21,-0.27,0.92
14.885076999664307,83,84,223,-4,38,-161,-58,-57,-214,-7.75,-1.22,12.21,-0.22,-0.30,0.93
14.917864799499512,91,20,26,43,26,35,-47,-142,-134,-7.63,1.16,8.79,-0.24,-0.35,0.91
14.950731039047241,114,129,251,4,24,50,-17,2,-177,-10.07,-2.50,9.83,-0.22,-0.34,0.90
14.987510204315186,121,110,254,15,28,-13,-8,-22,-173,-12.88,-3.54,12.08,-0.17,-0.33,0.92
15.020287275314331,122,91,253,50,17,0,-6,-47,-174,-10.86,-1.77,7.87,-0.20,-0.34,0.93
15.053053379058838,126,105,244,38,19,4,0,-29,-186,-13.49,-2.50,14.40,-0.21,-0.34,0.92
